77,63,17,35,138,55
124,32,3,26,90,103
89,88,16,40,92,72
145,72,3,20,107,-109
8,38,17,35,102,171
71,74,28,38,93,141
66,87,18,38,137,24
83,22,18,37,81,-34
83,54,26,30,130,141
9,37,15,20,130,72
34,36,15,38,104,166
26,20,21,39,136,173
173,32,5,30,130,-153
60,15,15,27,140,199
41,25,3,32,115,-158
122,10,1,21,123,-8
10,76,27,31,113,14
71,16,12,38,118,45
179,87,17,31,127,72
137,56,10,20,117,-146
130,22,16,32,82,64
130,6,4,29,95,130
149,50,4,30,107,131
42,35,2,34,108,-128
112,69,8,33,123,-118
57,84,9,39,126,185
154,55,8,26,129,93
152,37,15,37,107,25
94,83,8,28,126,173
163,28,30,25,85,195
138,82,30,32,118,1
113,62,1,25,80,38
130,8,21,23,86,-34
19,78,8,27,97,92
158,83,27,40,98,4
152,45,2,40,110,169
14,59,3,31,87,98
71,11,3,21,138,181
177,69,2,32,111,198
42,83,13,34,115,-141
19,44,13,35,86,-186
166,34,25,38,91,-175
179,55,22,28,90,-165
101,66,16,21,92,3
161,78,12,24,89,64
112,31,25,20,81,-156
167,80,8,23,120,-99
139,67,15,28,114,-186
162,35,14,37,122,158
86,21,25,35,105,-132
122,10,18,34,81,143
30,8,8,20,139,31
22,4,20,33,101,-128
138,24,4,31,80,-69
121,54,24,24,90,59
25,68,24,38,83,-6
134,60,1,23,80,-64
175,49,18,26,93,148
7,29,17,32,81,111
150,52,29,39,81,-96
159,54,26,25,90,-9
161,21,19,33,106,-119
35,14,3,39,125,-64
131,84,4,34,100,66
52,18,6,39,85,-25
175,12,7,40,101,-8
33,51,22,26,133,119
47,1,21,20,140,200
67,53,15,23,137,-1
68,83,8,34,100,36
43,72,10,20,138,12
81,74,20,33,105,-130
42,62,11,30,115,-5
167,12,29,21,122,59
38,32,21,22,90,167
66,9,19,30,111,-43
179,19,24,24,114,149
85,3,24,25,96,38
132,34,20,40,100,-192
139,87,23,30,91,-77
80,2,7,39,97,28
15,29,28,33,129,67
76,30,28,39,100,-59
109,30,7,36,92,15
92,60,19,39,83,164
104,52,17,23,80,180
107,20,20,31,92,5
144,38,12,40,90,157
131,35,3,32,122,26
84,0,18,39,94,-174
172,25,12,29,119,110
104,54,18,33,128,-30
158,82,10,32,137,107
5,48,6,33,110,79
37,50,9,39,139,67
154,69,11,28,121,10
30,12,10,36,109,142
58,4,28,20,102,-98
166,11,20,33,86,27
167,66,10,35,128,-84
24,15,28,40,83,-30
140,17,18,32,97,18
177,47,23,32,133,121
52,34,12,35,120,-16
118,73,12,20,103,145
75,60,18,22,131,-122
64,5,19,38,94,41
23,23,5,27,104,-56
139,72,19,21,120,-92
174,76,1,40,114,-68
98,59,10,29,85,180
87,10,25,29,87,-153
150,35,21,37,104,-24
60,55,14,30,124,82
40,76,4,35,85,152
155,28,30,25,137,197
73,71,4,32,116,62
150,55,12,30,108,139
112,48,26,21,111,-199
17,53,1,40,111,194
8,84,3,34,81,-188
52,64,24,28,94,146
123,89,16,35,83,43
164,10,3,25,87,-14
100,68,19,29,96,69
81,61,7,36,127,-97
104,11,17,34,100,-174
19,0,10,22,128,-141
24,87,23,35,118,-39
73,68,7,30,98,-130
114,41,13,35,87,139
44,22,19,28,114,174
116,84,19,38,100,48
167,89,5,30,135,-134
93,8,4,28,130,-137
6,84,5,24,86,-179
23,72,9,33,123,100
168,87,30,38,131,-5
86,33,11,28,85,112
61,20,27,21,83,5
5,67,17,28,138,-52
14,38,3,26,138,-140
77,7,11,26,98,-174
99,0,11,36,135,-120
164,5,29,31,139,29
149,41,18,40,98,-20
109,15,2,38,130,-9
165,50,29,30,106,-184
8,9,7,35,102,-28
139,64,28,36,136,130
114,0,25,38,117,-156
156,21,23,36,116,-114
116,72,26,31,120,191
3,74,30,30,98,-112
52,17,10,22,126,46
152,1,12,27,118,-163
157,45,15,23,96,-19
99,2,28,27,105,159
138,65,9,20,114,45
133,35,4,39,113,-84
159,16,2,21,87,8
37,65,29,28,137,117
96,19,25,37,119,-101
34,11,30,40,85,183
2,24,27,36,136,-128
127,72,19,33,127,61
103,46,5,36,134,-162
92,3,3,28,134,4
13,37,4,29,139,36
15,80,12,32,102,141
129,26,27,37,99,-22
2,37,20,37,86,-20
42,71,16,30,108,-19
175,27,19,33,100,-199
47,66,22,40,137,-105
10,83,10,26,112,137
80,42,28,39,119,90
28,24,11,36,114,53
28,62,6,28,124,-55
8,86,15,31,101,40
156,0,26,20,113,-28
66,62,13,36,86,-64
40,80,24,21,105,-185
40,87,9,30,91,-149
23,39,14,32,89,119
12,28,5,36,124,121
83,8,19,37,90,-40
12,58,24,25,122,98
130,43,1,37,121,110
39,43,24,28,121,62
176,77,6,40,119,-20
66,53,29,33,87,69
117,9,25,34,94,164
21,17,7,32,89,167
148,39,22,20,85,32
74,21,2,37,123,36
57,49,11,40,102,27
158,25,19,32,133,-56
104,22,6,35,136,-124
178,39,25,29,128,191
67,13,18,30,139,154
29,47,15,31,93,-22
20,72,23,20,101,68
32,67,2,36,130,-169
30,39,26,27,93,15
153,5,4,23,102,-174
60,55,21,24,99,-128
156,67,20,35,81,10
16,12,1,30,136,88
176,61,30,38,96,-111
17,47,20,21,129,-29
177,69,11,36,101,-89
46,64,11,21,105,138
25,17,9,33,93,125
145,76,7,36,91,-142
120,51,29,27,140,-36
160,75,25,32,129,-197
9,39,20,20,91,-174
35,31,17,34,90,97
67,70,29,39,134,-110
162,67,28,37,126,97
155,81,28,36,104,-13
100,88,2,27,127,69
61,82,7,39,112,85
145,55,12,22,84,-194
60,71,8,26,115,25
124,19,17,26,103,159
28,22,28,37,103,177
113,86,9,25,103,47
3,60,1,34,102,-185
101,64,13,22,94,97
6,80,13,31,125,159
124,26,9,37,115,-108
71,10,3,31,80,-84
145,0,12,39,130,125
22,85,13,34,118,160
47,20,6,29,83,148
110,52,17,34,121,133
140,71,15,39,92,-5
43,1,22,39,134,-131
131,60,16,22,112,41
115,56,21,32,116,80
105,62,6,29,105,111
123,86,12,24,119,135
65,51,25,24,99,114
176,11,23,34,84,171
55,43,26,36,86,-135
81,35,7,22,88,122
172,32,23,22,126,-46
17,44,21,38,119,-18
9,63,2,31,124,148
22,86,23,27,134,98
60,72,8,35,90,-16
167,20,28,36,135,-20
52,44,29,28,97,-63
3,80,4,23,90,75
78,18,14,27,123,-20
162,80,2,31,109,18
51,79,10,33,139,-137
100,71,6,37,103,-194
105,8,10,24,125,-38
166,66,22,34,84,-93
36,84,17,28,116,-15
160,51,6,33,139,-16
2,46,13,29,102,-170
16,57,3,34,131,-34
169,6,4,22,84,133
117,81,26,31,114,153
145,88,4,36,126,67
28,15,3,21,134,138
33,33,24,32,125,79
16,20,14,39,131,-73
69,28,5,37,132,-9
137,44,11,39,113,-2
81,33,6,32,122,-112
179,20,28,26,110,9
109,45,24,40,138,36
64,37,6,39,108,-33
140,88,24,25,106,-22
141,59,6,37,109,98
95,9,23,38,113,-85
31,40,1,38,108,-110
84,38,16,28,130,117
99,2,7,38,118,-10
80,3,11,27,104,62
165,90,3,21,121,172
44,58,7,40,81,-90
32,27,10,35,138,-82
43,29,2,29,127,97
14,2,8,37,120,11
147,8,27,26,132,75
38,3,9,26,113,23
38,11,12,22,111,3
28,70,7,22,137,9
128,29,9,26,87,-82
79,51,12,22,127,-200
135,8,5,28,96,-165
50,66,21,27,92,-23
168,30,3,30,120,187
156,17,16,30,129,83
16,26,19,32,101,193
159,21,13,37,100,-76
67,56,29,33,112,14
162,74,24,34,118,199
49,88,11,36,92,-166
142,64,28,38,140,138
145,54,3,33,90,-34
29,29,11,22,108,-200
105,35,30,33,112,-27
35,49,25,37,111,94
85,49,27,21,140,162
43,65,17,36,108,15
97,20,22,29,112,196
156,25,22,31,86,50
26,44,28,24,119,-48
97,47,9,24,114,-105
8,58,22,31,110,-166
156,62,8,34,140,27
141,73,28,30,140,129
15,27,22,28,107,-97
92,89,30,30,118,-156
55,18,2,31,120,-195
50,12,11,21,110,160
70,26,4,20,138,157
57,6,26,36,119,-67
79,19,17,39,112,55
116,32,19,21,101,109
170,26,14,35,95,170
141,7,6,21,120,82
138,4,22,34,112,85
25,90,29,21,91,-131
69,20,26,38,90,63
130,31,24,31,130,164
39,54,16,30,97,-132
15,85,5,33,99,-76
7,52,22,24,107,-43
99,76,30,25,118,180
131,21,1,34,89,85
121,33,19,28,87,-59
106,90,5,23,81,197
4,5,3,30,92,-93
99,70,1,31,99,-197
141,27,10,32,107,82
164,69,1,40,124,-129
122,6,8,28,94,81
66,46,18,27,127,152
107,24,21,28,97,31
94,48,22,31,129,-3
126,10,12,28,80,12
140,4,29,36,112,-9
154,33,6,35,97,-54
131,90,1,21,123,-189
121,69,29,21,85,-57
125,90,7,24,139,-175
147,40,11,37,133,156
116,23,27,32,127,-28
99,80,10,27,87,-114
169,3,29,36,127,147
151,39,13,29,113,12
70,63,29,25,90,-83
119,78,27,29,93,-164
153,21,8,27,103,-84
59,6,27,37,101,22
55,9,14,29,136,74
142,19,10,21,140,-105
21,81,24,30,101,-32
145,64,21,30,110,33
51,67,20,26,133,33
69,14,26,25,102,77
31,52,30,22,128,191
47,53,14,28,106,94
83,20,20,22,80,99
96,81,13,37,104,153
60,43,6,26,114,-1
120,10,27,39,135,-18
77,78,20,39,108,-178
55,32,18,23,89,164
131,73,5,21,113,46
54,8,3,36,112,52
74,22,20,21,111,118
77,48,5,34,129,26
70,0,7,21,123,15
72,48,26,24,112,59
106,57,5,28,131,137
103,12,13,38,93,-83
109,1,17,28,86,-58
2,15,9,30,105,137
52,0,20,36,104,-56
21,33,27,40,122,-54
12,53,16,22,106,184
50,12,19,27,105,-170
68,38,19,40,81,-73
158,54,1,39,112,-130
170,30,10,23,82,153
101,34,11,34,112,133
50,43,29,29,100,-132
130,52,29,25,127,-5
72,51,4,37,90,102
112,64,8,28,112,2
0,84,29,23,119,-69
95,14,21,28,128,182
73,34,11,20,104,192
121,40,24,25,102,-2
124,54,1,37,139,-29
102,71,28,30,107,-149
57,54,1,35,98,190
147,50,16,34,114,-12
128,80,11,38,106,-43
140,25,4,33,103,52
32,80,20,35,102,-35
58,89,8,32,110,57
26,39,14,33,133,-64
162,55,15,32,137,130
44,1,26,21,105,129
171,85,20,20,80,-108
82,74,6,21,104,-40
144,66,25,40,119,-60
74,29,29,28,103,46
28,64,7,27,140,-28
123,32,21,36,97,-93
178,64,9,35,87,-10
100,41,20,37,112,-27
105,42,9,33,91,158
105,77,18,40,93,-173
86,69,1,23,120,-3
139,16,1,38,104,118
57,42,25,25,122,-4
158,64,5,20,105,-124
134,55,20,25,100,153
67,87,15,35,116,-45
83,62,27,30,120,35
101,47,17,36,100,-49
46,36,5,35,114,98
144,66,18,34,95,-116
14,9,10,21,134,-183
49,14,28,35,137,-180
165,69,23,28,101,130
103,78,23,33,134,55
89,34,14,26,102,-192
180,18,15,20,92,-60
147,24,16,38,105,109
27,50,14,26,140,142
78,22,25,22,101,15
48,12,1,26,122,171
33,24,19,24,104,-111
4,12,2,28,134,-152
30,10,20,37,114,-118
85,31,9,31,109,107
125,75,12,20,106,54
62,64,22,36,136,-123
98,77,5,39,119,-94
171,86,27,35,137,154
49,87,2,38,80,167
167,39,18,38,83,71
37,47,16,27,111,144
66,78,15,39,80,-138
165,88,2,31,121,58
174,30,21,23,88,-131
129,59,7,32,112,16
158,56,24,24,84,26
102,19,10,26,128,-85
81,76,8,23,127,125
6,70,22,31,98,44
33,55,4,32,91,110
121,13,24,40,80,200
133,50,17,35,90,-134
131,13,22,35,128,-66
162,5,30,32,133,108
178,18,6,29,101,62
60,77,20,29,111,65
142,79,19,28,93,-134
118,45,16,39,82,-156
73,42,17,36,111,-97
180,36,11,38,103,-147
46,81,18,34,111,-2
158,31,27,30,100,11
91,35,10,31,124,-143
6,4,9,34,113,-165
22,18,25,36,95,139
90,37,11,39,116,95
130,30,2,27,111,-97
27,7,29,27,127,63
59,49,6,36,109,7
90,64,14,21,112,-120
133,6,7,33,99,-106
85,28,15,30,85,190
29,11,5,36,131,-138
130,24,9,31,108,-34
112,36,21,25,88,165
0,73,28,26,132,45
169,24,11,31,109,120
26,8,2,32,84,84
112,42,10,33,119,-1
84,5,12,35,130,171
115,59,6,25,93,76
102,7,5,34,123,-106
173,65,30,28,89,-99
179,18,9,29,136,14
142,44,23,36,140,-143
24,36,8,38,91,-142
66,28,15,38,125,-200
79,41,23,35,88,-106
177,1,30,37,85,-102
142,90,25,35,118,-119
141,39,25,35,83,-125
58,84,23,24,132,-153
104,6,22,25,119,57
142,37,11,30,135,185
126,73,5,31,113,-1
50,87,11,24,89,39
57,66,17,28,130,-2
138,3,20,27,96,-196
63,57,10,36,115,41
39,29,24,22,81,-130
0,86,3,25,100,-23
162,21,4,35,86,-87
75,14,3,24,136,172
146,12,8,28,112,-140
153,26,19,30,106,-67
155,70,17,20,94,89
31,37,14,30,86,-193
93,30,5,38,96,146
160,67,14,33,82,163
1,17,20,32,106,15
167,33,23,24,93,106
112,15,20,23,89,-165
170,79,22,23,107,-200
156,8,20,34,130,-167
167,27,6,26,81,-61
58,49,8,27,127,53
172,89,12,21,84,117
38,17,27,22,121,41
171,46,30,20,97,-34
141,58,15,37,109,159
88,68,7,38,118,-154
126,85,7,36,110,67
106,17,6,28,86,82
90,86,18,31,122,-179
128,7,27,24,132,171
152,14,19,30,91,3
20,40,21,22,107,-140
32,19,25,37,122,-53
139,43,24,38,132,6
147,9,14,34,107,77
16,80,23,33,124,-196
143,19,28,26,112,47
102,3,1,37,99,33
150,27,22,40,115,113
122,71,25,23,100,-9
120,20,18,30,140,32
9,51,24,34,123,191
26,38,13,34,130,-164
57,23,27,40,108,47
162,25,27,29,123,-137
154,64,30,25,133,-70
46,72,29,27,132,116
55,60,6,26,123,42
30,52,27,31,95,-153
154,5,30,31,87,180
78,69,18,27,135,-117
101,73,23,25,136,-172
169,20,16,22,125,66
49,31,23,31,138,190
90,53,13,21,131,23
3,36,11,23,138,94
8,12,25,34,105,-178
48,72,14,38,107,135
37,42,24,20,86,157
11,79,22,30,104,156
98,9,7,29,93,-86
25,81,6,34,86,-79
166,56,14,38,135,-30
176,40,9,39,83,-180
117,71,15,30,104,-51
19,36,30,27,97,80
101,40,29,39,103,18
29,85,12,20,116,29
134,64,3,26,122,173
0,36,22,32,92,-87
37,89,2,20,119,90
46,82,16,34,101,51
56,60,20,27,115,16
161,25,21,23,97,-25
4,76,19,30,80,169
97,56,24,30,125,160
46,85,29,31,117,123
132,26,15,39,106,141
116,66,1,37,139,-141
4,62,10,22,106,85
79,68,7,29,129,-51
171,27,15,26,96,112
24,26,13,22,136,-16
111,7,5,35,121,167
21,74,28,31,135,172
163,17,30,40,105,130
66,31,1,21,135,-94
111,1,17,21,89,-195
41,84,16,33,105,12
73,42,12,35,120,12
164,39,12,33,105,-87
14,6,26,34,133,141
4,16,1,30,126,-11
151,7,18,22,84,71
60,76,9,24,81,-47
56,61,19,21,116,85
11,39,17,29,103,125
72,67,26,35,112,-71
77,5,22,33,111,125
168,37,5,38,82,110
136,54,19,32,82,-41
104,42,8,29,103,121
175,60,27,32,104,-30
60,28,6,28,130,-66
28,53,23,26,126,91
10,2,29,28,133,50
61,84,7,29,80,100
164,11,2,22,115,65
71,42,19,32,106,-80
126,43,3,21,118,136
115,17,7,37,88,112
50,61,1,40,126,-95
61,8,13,30,98,-136
175,38,16,26,97,67
91,5,10,34,114,-70
128,39,2,37,100,-183
143,55,5,35,86,116
11,29,28,32,127,-159
91,34,14,22,138,188
110,31,1,33,89,73
63,34,12,33,96,95
143,39,2,37,121,-42
56,18,25,34,101,118
93,54,29,24,126,157
169,57,14,37,92,104
141,0,4,21,131,192
85,15,23,20,116,147
107,83,19,28,81,188
149,68,6,29,97,75
83,6,12,20,113,152
55,4,20,22,129,-163
39,58,5,31,82,150
145,55,10,26,109,156
36,26,22,39,84,-104
60,76,17,22,83,-146
136,85,1,21,91,108
99,47,7,26,99,168
169,53,20,31,107,58
123,86,20,37,104,-129
180,21,3,36,125,-153
109,3,18,37,126,-18
12,12,29,25,118,-110
47,59,25,31,120,-91
179,61,8,24,121,-147
120,27,23,40,106,-26
5,8,6,35,138,158
35,77,6,31,86,-5
38,75,15,38,95,-156
95,73,19,33,111,-11
133,43,28,34,82,-59
139,4,3,28,92,112
9,50,27,34,89,2
140,58,5,31,90,-185
63,55,23,36,139,-39
132,68,9,27,92,-176
142,61,19,22,139,-179
170,51,21,29,86,-134
161,43,17,24,120,54
126,28,25,29,124,-48
51,66,17,34,127,-38
150,61,16,27,129,-60
48,73,21,30,104,-126
63,15,5,37,125,-103
20,12,28,23,110,-7
39,66,29,26,124,-180
179,78,20,28,85,-61
180,52,18,26,96,-200
23,42,17,20,94,-5
33,61,28,21,116,-175
22,61,10,22,131,-35
82,58,24,33,124,-93
159,59,12,38,133,11
179,72,17,36,103,116
31,75,6,36,86,147
30,24,27,22,112,51
152,45,20,30,135,-29
96,58,11,36,100,-108
85,28,3,27,91,186
151,17,20,32,94,42
173,66,14,34,101,-102
129,82,20,34,112,151
12,53,15,33,118,-85
29,25,2,24,94,85
72,8,25,32,102,26
69,50,19,38,117,-44
64,29,5,20,96,97
30,81,24,30,87,93
49,6,25,23,117,10
119,84,12,24,118,75
53,79,30,26,92,-32
99,6,10,31,121,-53
80,50,11,24,137,36
170,88,2,35,99,-83
0,1,9,20,98,164
174,58,25,27,119,197
155,35,10,36,112,187
88,50,16,20,131,142
113,38,3,29,95,72
11,16,14,23,119,153
135,6,20,20,83,-190
76,11,24,24,94,12
153,71,3,32,89,-108
41,68,28,28,137,-62
104,2,4,37,125,46
29,56,7,38,123,-200
60,48,1,39,88,150
99,57,16,40,125,64
171,75,25,39,81,-119
56,69,24,36,124,-155
161,80,9,32,88,-78
57,23,23,31,106,80
82,53,15,36,116,93
44,23,1,28,123,-157
1,79,30,32,96,-115
96,22,30,21,107,-143
180,13,4,28,108,-144
166,65,2,38,106,1
52,82,6,26,131,186
53,9,23,39,102,105
158,50,23,35,98,167
4,18,15,20,134,-69
159,33,21,39,123,117
119,74,1,32,90,67
113,41,22,20,98,-27
175,14,19,36,113,-186
50,82,16,39,123,94
114,77,27,34,80,-106
102,8,29,30,139,128
148,40,27,33,99,63
60,74,21,20,97,-188
38,51,14,40,82,-137
13,5,24,27,105,-62
106,4,15,31,95,45
31,81,30,27,117,0
104,51,13,37,139,56
133,75,11,39,135,-85
10,5,30,31,85,101
20,21,10,22,122,32
26,70,20,33,111,58
134,40,4,30,111,-35
116,66,11,24,127,-124
69,26,14,39,124,197
51,23,27,30,139,-181
47,46,13,40,89,73
38,79,5,37,130,-52
76,82,26,36,108,32
91,67,11,25,110,-72
44,58,18,24,127,-159
85,11,27,32,92,89
178,81,2,37,132,31
63,75,20,34,100,-107
141,50,21,20,124,-55
166,46,1,25,115,5
88,30,2,32,125,148
58,68,13,35,113,-167
107,9,28,22,120,164
149,27,5,35,139,-64
14,35,3,23,127,-161
96,27,12,28,101,-178
74,49,10,31,82,48
111,47,28,33,121,-80
63,61,13,21,102,145
7,84,13,40,87,125
174,4,1,33,88,-31
106,45,14,30,82,-105
142,82,16,21,109,-128
112,38,26,38,128,-95
170,4,22,36,117,157
5,75,23,30,100,194
14,74,28,20,124,61
34,6,30,20,100,161
113,74,22,31,130,129
123,71,5,20,133,171
95,34,6,29,97,-196
23,51,12,23,90,-73
104,69,13,32,86,-83
73,77,4,32,124,18
28,49,27,32,139,-105
99,58,28,24,106,46
47,56,28,38,102,-41
102,78,2,20,95,63
44,85,24,37,112,-116
107,30,23,32,89,93
123,57,25,34,135,-161
50,48,18,24,117,8
129,56,18,24,134,174
147,17,27,34,101,-102
145,35,6,23,93,-162
180,77,9,39,101,116
24,59,1,32,133,163
78,6,21,21,102,-116
36,81,24,37,97,-179
64,26,4,27,86,9
144,19,8,29,140,-25
62,52,17,38,86,97
153,49,1,33,139,39
108,7,3,39,134,44
109,88,19,37,129,114
32,81,3,20,133,-66
154,72,17,20,130,197
119,45,8,36,120,-153
99,74,11,28,114,-15
59,74,14,22,88,17
46,6,23,36,117,-176
63,48,3,26,108,-135
176,88,27,37,117,174
172,56,16,24,90,-127
177,25,23,36,84,78
86,69,7,26,118,169
43,49,30,23,89,13
64,9,30,33,93,68
141,67,17,20,133,-192
44,20,24,20,116,122
82,68,10,26,115,192
52,33,12,40,86,66
154,37,24,20,88,149
43,23,1,29,100,191
3,9,30,34,80,199
12,36,25,36,102,-112
177,6,22,31,108,-31
77,43,20,35,111,-6
2,27,14,30,129,-123
19,65,6,26,114,-70
4,27,15,39,108,186
87,74,10,25,111,19
27,10,27,23,113,-79
56,6,30,33,139,164
138,42,24,33,95,-66
161,4,11,40,111,-138
80,76,13,27,121,-94
25,86,13,27,100,-193
78,53,6,26,105,189
6,89,7,32,94,160
64,48,18,40,104,-145
163,39,12,23,130,38
90,22,20,22,115,-24
97,39,29,20,97,159
44,9,22,23,89,152
1,57,25,36,96,-77
101,79,21,38,97,2
142,43,18,20,90,106
138,44,3,27,140,56
61,5,22,32,131,37
50,32,29,34,125,58
102,60,27,21,99,-66
140,23,16,27,120,-120
66,39,19,35,120,21
167,72,7,21,122,195
153,22,28,33,102,173
125,66,30,33,112,-121
118,70,5,32,109,-130
95,56,3,28,104,193
73,20,14,36,80,-175
21,33,7,30,125,-130
101,25,14,35,99,34
67,52,8,20,87,66
140,77,11,21,140,112
127,29,16,21,140,19
110,37,16,25,116,87
47,41,13,35,111,-64
127,84,22,23,105,-138
78,74,8,23,112,-86
16,50,24,31,98,28
177,59,6,30,125,-189
134,43,25,40,101,63
5,45,1,37,109,-175
124,39,13,26,120,-143
87,61,18,26,115,162
91,56,4,25,130,137
85,87,9,35,129,183
171,7,24,27,127,178
149,4,13,23,128,95
41,72,13,33,84,124
119,84,6,34,97,177
89,66,13,39,127,-114
94,39,30,34,86,60
149,18,1,30,121,74
95,72,6,28,111,-195
163,78,19,21,118,-195
151,56,15,36,112,75
67,58,5,32,96,-59
80,37,17,22,96,84
133,69,29,39,114,48
109,85,15,25,104,54
145,78,2,36,108,148
144,53,29,23,94,59
6,10,22,31,118,37
109,26,2,31,102,123
116,19,3,20,115,170
86,39,8,22,97,-171
66,39,22,35,136,-56
28,28,15,22,84,141
109,35,22,34,111,-36
140,66,6,35,110,191
86,0,21,38,137,-195
36,59,14,34,116,-112
30,70,23,33,129,13
107,3,1,36,105,61
58,32,1,31,136,107
91,74,14,22,87,-41
56,81,25,25,130,19
84,10,12,36,107,-119
119,41,2,37,125,-198
36,30,27,29,83,-45
11,67,16,20,128,44
106,76,2,26,99,196
43,90,22,26,81,164
23,18,23,37,99,161
52,14,5,40,100,-189
25,11,28,38,118,17
79,47,22,22,96,-82
91,76,10,29,126,199
13,87,9,32,138,123
175,67,25,21,100,137
142,5,2,20,111,-175
81,31,13,37,126,162
179,45,19,37,113,-110
122,56,21,36,93,-157
94,87,11,28,83,147
69,9,4,39,81,-73
145,25,19,34,102,-145
159,21,1,21,105,6
94,1,24,26,91,-116
162,16,20,21,103,-170
41,12,2,37,85,184
147,80,12,29,134,-118
29,68,24,28,131,-91
83,90,10,33,89,82
70,28,23,26,97,102
49,69,14,36,129,20
116,3,16,20,110,-120
34,10,1,25,101,134
47,50,1,21,134,-90
147,26,2,26,87,-70
171,35,23,38,95,-169
63,72,19,38,109,-67
90,66,11,35,117,98
173,31,25,22,140,-72
96,16,10,31,140,-145
169,15,6,26,132,121
5,73,21,40,98,-4
90,38,30,37,81,-198
132,57,30,27,121,50
129,87,13,30,93,-133
148,23,28,26,132,-178
45,83,14,38,98,77
98,8,10,31,139,-112
81,81,9,28,125,102
45,18,2,29,84,-133
19,8,11,24,92,-164
92,85,25,22,104,106
2,12,16,25,103,125
159,36,18,22,121,-77
120,76,25,20,83,95
160,61,12,29,100,189
62,45,13,21,126,-193
4,9,6,26,140,158
159,86,7,22,139,43
89,7,18,22,136,62
40,36,20,24,108,51
16,57,18,39,104,152
170,88,23,32,104,-152
127,30,4,21,80,172
62,80,10,31,100,-62
53,6,27,25,129,-140
38,7,6,38,139,-86
150,33,6,31,130,-143
164,56,21,35,118,41
20,70,14,24,111,-185
33,19,2,25,117,-98
6,20,11,35,105,26
173,80,18,39,87,-195
156,45,26,32,138,124
0,0,0,0,0,0
90,19,30,24,88,179
176,53,26,27,109,150
168,22,18,29,98,-89
50,66,4,21,134,-70
170,45,28,36,102,140
121,63,30,26,117,77
140,40,26,29,99,-124
61,67,7,20,114,-115
87,76,21,30,104,-95
6,49,7,36,113,187
174,83,21,29,135,151
112,73,15,24,112,-142
103,34,8,40,134,-132
136,5,3,36,88,67
2,50,24,24,80,-176
90,82,6,33,120,-174
156,64,27,33,122,137
54,56,13,38,106,82
5,67,1,26,125,98
48,74,28,24,140,91
68,28,29,37,81,-80
151,76,4,26,105,120
2,81,8,33,110,-113
87,1,29,31,98,90
153,37,13,40,113,121
35,11,30,40,127,-125
163,32,22,22,84,116
111,64,22,32,125,-86
147,11,7,30,126,-110
109,18,3,29,138,-21
85,24,22,32,131,87
117,8,2,23,119,104
15,33,21,39,106,147
21,42,15,39,94,130
160,42,22,35,140,99
15,13,12,37,83,23
148,29,9,20,82,-32
124,79,29,23,88,25
163,5,2,38,127,-47
91,30,25,38,119,-113
117,51,30,30,134,155
92,3,11,27,114,128
109,58,13,21,80,54
15,47,13,33,137,-151
112,47,23,26,118,21
6,74,2,36,80,139
31,13,7,22,103,108
2,16,27,22,137,-42
162,22,21,35,86,-184
135,40,4,31,125,39
35,39,7,38,133,158
20,68,17,23,95,-56
126,87,9,37,112,113
132,2,18,26,140,-168
93,63,13,34,94,-167
153,43,9,28,82,-154
159,84,24,32,88,-97
89,82,14,23,127,-25
122,3,2,27,135,-192
136,3,21,33,120,-118
43,14,22,31,111,162
114,26,3,24,102,-171
110,43,18,36,95,181
14,87,1,22,94,-96
168,75,17,39,100,-15
62,8,22,36,85,-111
110,19,18,36,88,120
136,78,19,24,137,-186
56,10,9,31,86,100
158,38,28,20,82,147
161,14,3,31,86,122
40,67,23,20,98,184
90,39,24,23,129,-117
16,10,16,39,122,-21
6,88,18,27,118,45
101,66,24,31,114,-15
27,5,16,21,111,29
51,33,13,40,97,-167
133,90,17,23,105,-172
71,48,11,35,101,64
41,56,11,38,113,-145
116,37,10,34,106,-148
128,40,9,38,100,14
29,4,15,33,114,-128
81,46,21,29,135,-124
17,45,2,38,97,49
150,56,1,34,89,-194
64,78,12,27,124,112
140,68,14,31,90,172
140,49,23,37,104,-64
58,31,10,23,105,193
105,49,27,34,81,70
124,26,27,34,122,68
2,81,22,38,129,-12
39,12,19,20,132,-66
138,79,9,24,139,-104
49,8,21,25,129,-174
157,48,27,29,107,-108
80,4,7,26,135,-159
176,44,24,33,116,64
9,18,13,37,85,-113
135,6,22,40,121,-86
111,29,4,22,103,136
88,45,15,36,126,77
154,38,7,31,86,197
76,71,7,36,111,50
104,50,10,32,90,52
66,43,22,31,138,-195
91,25,20,24,104,-165
109,18,27,33,102,-90
7,80,28,33,131,34
151,7,16,33,105,-108
122,21,27,32,130,156
97,78,24,39,119,-59
13,69,1,23,129,-93
48,59,5,30,94,51
128,31,30,25,111,-87
16,42,10,37,89,-23
100,51,22,20,87,-28
51,28,20,29,106,-69
118,29,24,23,120,-93
9,3,18,21,92,10
82,87,26,25,100,134
35,32,3,34,90,105
179,44,6,25,91,133
142,88,5,34,140,112
73,44,13,25,98,-99
77,59,20,25,121,69
90,0,16,39,89,-79
26,52,10,22,90,-162
46,49,14,25,98,-144
152,19,19,20,93,-194
103,68,18,37,93,-151
16,84,4,25,92,98
40,1,12,31,96,-174
60,2,13,27,110,-184
84,37,7,40,89,-17
145,22,27,21,108,-165
